"","animal_number","genotype","sex","name","acronym","structure_id_path","parent_structure_id","cell_numbers","cell_density"
"3:165","AN3","Dp2Yey","male","Primary somatosensory area, trunk, layer 4","SSp-tr4","/997/8/567/688/695/315/453/322/361/1086/",361,167,5748.11551302791
"3:167","AN3","Dp2Yey","male","Supplemental somatosensory area, layer 5","SSs5","/997/8/567/688/695/315/453/378/1090/",378,623,3946.53490434562
"3:168","AN3","Dp2Yey","male","external medullary lamina of the thalamus","em","/997/1009/983/896/1092/",896,60,3789.07483422798
"3:170","AN3","Dp2Yey","male","Hypothalamus","HY","/997/8/343/1129/1097/",1129,345,1128.6312483643
"3:171","AN3","Dp2Yey","male","Intercalated amygdala nucleus","IA","/997/8/567/623/477/278/1105/",278,10,362.069589775155
"3:172","AN3","Dp2Yey","male","Visceral area, layer 2/3","VISC2/3","/997/8/567/688/695/315/677/1106/",677,293,4995.56707358658
"3:173","AN3","Dp2Yey","male","Primary somatosensory area, trunk, layer 5","SSp-tr5","/997/8/567/688/695/315/453/322/361/1111/",361,378,6516.6795965865
"3:174","AN3","Dp2Yey","male","Temporal association areas, layer 2/3","TEa2/3","/997/8/567/688/695/315/541/1127/",541,92,3910.06842619746
"3:175","AN3","Dp2Yey","male","Primary somatosensory area, lower limb, layer 5","SSp-ll5","/997/8/567/688/695/315/453/322/337/1128/",337,20,4566.2100456621
"3:176","AN3","Dp2Yey","male","Nucleus of the lateral olfactory tract, layer 3","NLOT3","/997/8/567/688/695/698/619/1139/",619,28,1158.55676928169
"3:177","AN3","Dp2Yey","male","Dentate gyrus, molecular layer","DG-mo","/997/8/567/688/695/1089/1080/726/10703/",726,73,269.683177680577
"3:178","AN3","Dp2Yey","male","Dentate gyrus, polymorph layer","DG-po","/997/8/567/688/695/1089/1080/726/10704/",726,40,913.137769660998
"3:179","AN3","Dp2Yey","male","Rostrolateral area, layer 6b","VISrl6b","/997/8/567/688/695/315/22/417/312782624/",417,63,2857.92052259118
"4:1","AN4","WT","female","internal capsule","int","/997/1009/983/784/6/",784,476,1538.29249533018
"4:3","AN4","WT","female","Primary somatosensory area, trunk, layer 6a","SSp-tr6a","/997/8/567/688/695/315/453/322/361/9/",361,22,644.235555946001
"4:5","AN4","WT","female","Paraventricular hypothalamic nucleus","PVH","/997/8/343/1129/1097/157/38/",157,22,944.003432739755
"4:8","AN4","WT","female","ventricular systems","VS","/997/73/",997,43,1044.88129662479
"4:9","AN4","WT","female","lateral ventricle","VL","/997/73/81/",73,75,1664.41046581301
"4:10","AN4","WT","female","Anterior hypothalamic nucleus","AHN","/997/8/343/1129/1097/467/88/",467,23,243.363065951391
"4:11","AN4","WT","female","Temporal association areas, layer 1","TEa1","/997/8/567/688/695/315/541/97/",541,8,324.820333752893
"4:12","AN4","WT","female","Periventricular hypothalamic nucleus, intermediate part","PVi","/997/8/343/1129/1097/157/118/",157,5,195.786670843449
"4:13","AN4","WT","female","Agranular insular area, posterior part, layer 1","AIp1","/997/8/567/688/695/315/95/111/120/",111,59,1126.74980425109
"4:14","AN4","WT","female","optic tract","opt","/997/1009/967/848/125/",848,152,1959.64674788887
"4:15","AN4","WT","female","third ventricle","V3","/997/73/129/",73,203,1482.10882913402
"4:16","AN4","WT","female","Lateral amygdala nucleus","LA","/997/8/567/688/703/131/",703,12,196.360780206833
"4:17","AN4","WT","female","Paraventricular nucleus of the thalamus","PVT","/997/8/343/1129/549/856/571/149/",571,24,435.271500598498
"4:18","AN4","WT","female","Lateral dorsal nucleus of thalamus","LD","/997/8/343/1129/549/856/239/155/",239,9,49.7614216285255
"4:19","AN4","WT","female","Dorsal auditory area, layer 6a","AUDd6a","/997/8/567/688/695/315/247/1011/156/",1011,4,143.302403897825
"4:20","AN4","WT","female","Agranular insular area, posterior part, layer 2/3","AIp2/3","/997/8/567/688/695/315/95/111/163/",111,243,2166.64437608667
"4:21","AN4","WT","female","Dorsal part of the lateral geniculate complex","LGd","/997/8/343/1129/549/864/1008/170/",1008,3,34.367804240987
"4:22","AN4","WT","female","Retrochiasmatic cortex","RCH","/997/8/343/1129/1097/290/173/",290,76,1443.79642470412
"4:23","AN4","WT","female","Ventral part of the lateral geniculate complex","LGv","/997/8/343/1129/549/856/1014/178/",1014,7,368.770414076494
"4:25","AN4","WT","female","Lateral habenula","LH","/997/8/343/1129/549/856/958/186/",958,26,321.293081077073
"4:27","AN4","WT","female","Lateral hypothalamic cortex","LHA","/997/8/343/1129/1097/290/194/",290,383,742.243746644884
"4:28","AN4","WT","female","Primary somatosensory area, barrel field, layer 2/3","SSp-bfd2/3","/997/8/567/688/695/315/453/322/329/201/",329,589,3685.07326351089
"4:30","AN4","WT","female","Lateral posterior nucleus of the thalamus","LP","/997/8/343/1129/549/856/138/218/",138,29,164.6174630746
"4:31","AN4","WT","female","Arcuate hypothalamic nucleus","ARH","/997/8/343/1129/1097/157/223/",157,19,664.149888143177
"4:32","AN4","WT","female","Temporal association areas, layer 4","TEa4","/997/8/567/688/695/315/541/234/",541,7,497.194403011578
"4:33","AN4","WT","female","Primary auditory area, layer 2/3","AUDp2/3","/997/8/567/688/695/315/247/1002/251/",1002,45,2195.22903556271
"4:34","AN4","WT","female","Dorsal auditory area, layer 5","AUDd5","/997/8/567/688/695/315/247/1011/252/",1011,37,636.165127834803
"4:35","AN4","WT","female","Nucleus of the lateral olfactory tract, molecular layer","NLOT1","/997/8/567/688/695/698/619/260/",619,42,2184.31454129395
"4:36","AN4","WT","female","Reticular nucleus of the thalamus","RT","/997/8/343/1129/549/856/262/",856,631,3667.13353364057
"4:37","AN4","WT","female","Retrosplenial area, dorsal part, layer 6a","RSPd6a","/997/8/567/688/695/315/254/879/274/",879,41,688.300569107056
"4:38","AN4","WT","female","Striatum-like amygdala nuclei","sAMY","/997/8/567/623/477/278/",477,11,578.734150576104
"4:39","AN4","WT","female","Anteromedial visual area, layer 1","VISam1","/997/8/567/688/695/315/669/394/281/",394,11,481.126711280234
"4:41","AN4","WT","female","Temporal association areas, layer 5","TEa5","/997/8/567/688/695/315/541/289/",541,7,175.013125984449
"4:42","AN4","WT","female","Bed nucleus of the accessory olfactory tract","BA","/997/8/567/623/477/278/292/",278,46,1796.80481231202
"4:43","AN4","WT","female","stria terminalis","st","/997/1009/991/768/301/",768,10,176.681566812134
"4:44","AN4","WT","female","Basolateral amygdala nucleus, anterior part","BLAa","/997/8/567/688/703/295/303/",295,59,419.448176822289
"4:45","AN4","WT","female","Basolateral amygdala nucleus, posterior part","BLAp","/997/8/567/688/703/295/311/",295,5,288.450444213684
"4:47","AN4","WT","female","Agranular insular area, posterior part, layer 6a","AIp6a","/997/8/567/688/695/315/95/111/314/",111,22,415.894740821959
"4:48","AN4","WT","female","Basomedial amygdala ","BMA","/997/8/567/688/703/319/",703,49,307.825682713389
"4:49","AN4","WT","female","Substantia innominata","SI","/997/8/567/623/803/835/342/",835,37,557.153397882817
"4:50","AN4","WT","female","Agranular insular area, posterior part, layer 5","AIp5","/997/8/567/688/695/315/95/111/344/",111,69,716.622526873345
"4:52","AN4","WT","female","Mediodorsal nucleus of thalamus","MD","/997/8/343/1129/549/856/444/362/",444,7,25.6091314845979
"4:53","AN4","WT","female","CA1","CA1","/997/8/567/688/695/1089/1080/375/382/",375,187,323.348157780068
"4:55","AN4","WT","female","Anteromedial visual area, layer 4","VISam4","/997/8/567/688/695/315/669/394/401/",394,5,545.553737043099
"4:56","AN4","WT","female","Medial amygdala nucleus","MEA","/997/8/567/623/477/278/403/",278,108,387.793133907124
"4:57","AN4","WT","female","CA2","CA2","/997/8/567/688/695/1089/1080/375/423/",375,23,266.212947208815
"4:58","AN4","WT","female","Ectorhinal area/Layer 2/3","ECT2/3","/997/8/567/688/695/315/895/427/",895,61,2692.08702943643
"4:59","AN4","WT","female","Retrosplenial area, ventral part, layer 2/3","RSPv2/3","/997/8/567/688/695/315/254/886/430/",886,94,1083.32372939956
"4:60","AN4","WT","female","Anteromedial visual area, layer 5","VISam5","/997/8/567/688/695/315/669/394/433/",394,9,241.928980403753
"4:61","AN4","WT","female","Retrosplenial area, dorsal part, layer 2/3","RSPd2/3","/997/8/567/688/695/315/254/879/434/",879,112,1723.87255656457
"4:62","AN4","WT","female","columns of the fornix","fx","/997/1009/991/768/1099/737/436/",737,4,272.016320979259
"4:64","AN4","WT","female","Retrosplenial area, dorsal part, layer 1","RSPd1","/997/8/567/688/695/315/254/879/442/",879,22,479.219308181581
"4:65","AN4","WT","female","dorsal hippocampal commissure","dhc","/997/1009/991/768/1099/618/443/",618,33,441.111601235112
"4:66","AN4","WT","female","Basolateral amygdala nucleus, ventral part","BLAv","/997/8/567/688/703/295/451/",295,7,1153.59261700725
"4:68","AN4","WT","female","CA3","CA3","/997/8/567/688/695/1089/1080/375/463/",375,150,526.286243579308
"4:69","AN4","WT","female","alveus","alv","/997/1009/991/768/1099/466/",1099,35,948.458078152946
"4:71","AN4","WT","female","Striatum","STR","/997/8/567/623/477/",623,85,640.523269833615
"4:72","AN4","WT","female","Medial habenula","MH","/997/8/343/1129/549/856/958/483/",958,35,436.191425722831
"4:75","AN4","WT","female","Dorsal auditory area, layer 1","AUDd1","/997/8/567/688/695/315/247/1011/527/",1011,40,1269.80095869972
"4:76","AN4","WT","female","Central amygdala ","CEA","/997/8/567/623/477/278/536/",278,182,564.649234931311
"4:77","AN4","WT","female","Perirhinal area, layer 1","PERI1","/997/8/567/688/695/315/922/540/",922,8,633.111744222855
"4:78","AN4","WT","female","Retrosplenial area, ventral part, layer 1","RSPv1","/997/8/567/688/695/315/254/886/542/",886,46,666.676328642444
"4:79","AN4","WT","female","Thalamus","TH","/997/8/343/1129/549/",1129,54,102.225099669472
"4:80","AN4","WT","female","Central lateral nucleus of the thalamus","CL","/997/8/343/1129/549/856/51/575/",51,6,91.9512045607797
"4:81","AN4","WT","female","Claustrum","CLA","/997/8/567/688/703/583/",703,11,652.664056010443
"4:82","AN4","WT","female","Retrosplenial area, ventral part, layer 6a","RSPv6a","/997/8/567/688/695/315/254/886/590/",886,19,477.362946585599
"4:85","AN4","WT","female","Dorsal auditory area, layer 2/3","AUDd2/3","/997/8/567/688/695/315/247/1011/600/",1011,134,2810.81534621274
"4:86","AN4","WT","female","fimbria","fi","/997/1009/991/768/1099/603/",1099,88,856.014474426568
"4:87","AN4","WT","female","Retrosplenial area, dorsal part, layer 5","RSPd5","/997/8/567/688/695/315/254/879/610/",879,26,315.522493113115
"4:88","AN4","WT","female","habenular commissure","hbc","/997/1009/991/824/1083/611/",1083,23,1361.75251628182
"4:89","AN4","WT","female","Tuberal nucleus","TU","/997/8/343/1129/1097/290/614/",290,118,1420.47164473763
"4:91","AN4","WT","female","Dentate gyrus, granule cell layer","DG-sg","/997/8/567/688/695/1089/1080/726/632/",726,61,509.016263486845
"4:92","AN4","WT","female","Cortical amygdala area, anterior part","COAa","/997/8/567/688/695/698/631/639/",631,274,2104.53550443565
"4:93","AN4","WT","female","Cortical amygdala area, posterior part","COAp","/997/8/567/688/695/698/631/647/",631,30,608.840362057069
"4:94","AN4","WT","female","Primary somatosensory area, trunk, layer 2/3","SSp-tr2/3","/997/8/567/688/695/315/453/322/361/670/",361,15,1182.31260345235
"4:95","AN4","WT","female","Retrosplenial area, lateral agranular part, layer 1","RSPagl1","/997/8/567/688/695/315/254/894/671/",894,6,273.099681383705
"4:96","AN4","WT","female","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,439,526.095032656241
"4:97","AN4","WT","female","Dorsal auditory area, layer 4","AUDd4","/997/8/567/688/695/315/247/1011/678/",1011,23,1188.44623572573
"4:98","AN4","WT","female","Retrosplenial area, ventral part, layer 5","RSPv5","/997/8/567/688/695/315/254/886/687/",886,49,421.450995570464
"4:99","AN4","WT","female","Perirhinal area, layer 5","PERI5","/997/8/567/688/695/315/922/692/",922,3,190.512478567346
"4:100","AN4","WT","female","Ventromedial hypothalamic nucleus","VMH","/997/8/343/1129/1097/467/693/",467,94,903.021278639704
"4:101","AN4","WT","female","Olfactory areas","OLF","/997/8/567/688/695/698/",695,118,1365.85139999769
"4:102","AN4","WT","female","Cortical subplate","CTXsp","/997/8/567/688/703/",688,36,577.015547363359
"4:104","AN4","WT","female","Ventral posterolateral nucleus of the thalamus","VPL","/997/8/343/1129/549/864/637/709/718/",709,12,94.0763272601838
"4:106","AN4","WT","female","Ventral posteromedial nucleus of the thalamus","VPM","/997/8/343/1129/549/864/637/709/733/",709,6,14.3866261922916
"4:107","AN4","WT","female","Primary auditory area, layer 1","AUDp1","/997/8/567/688/695/315/247/1002/735/",1002,18,1082.18601575182
"4:108","AN4","WT","female","Ventral auditory area, layer 2/3","AUDv2/3","/997/8/567/688/695/315/247/1018/755/",1018,104,2428.60145249048
"4:109","AN4","WT","female","Retrosplenial area, lateral agranular part, layer 5","RSPagl5","/997/8/567/688/695/315/254/894/774/",894,34,698.13761524404
"4:110","AN4","WT","female","corpus callosum","cc","/997/1009/983/776/",983,250,460.281397635258
"4:111","AN4","WT","female","Piriform-amygdala cortex","PAA","/997/8/567/688/695/698/788/",698,120,2236.0526217717
"4:112","AN4","WT","female","Zona incerta","ZI","/997/8/343/1129/1097/290/797/",290,86,650.16065016065
"4:114","AN4","WT","female","Pallidum","PAL","/997/8/567/623/803/",623,17,375.823495600654
"4:115","AN4","WT","female","Supplemental somatosensory area, layer 2/3","SSs2/3","/997/8/567/688/695/315/453/378/806/",378,552,3115.47578733491
"4:118","AN4","WT","female","Dorsomedial nucleus of the hypothalamus","DMH","/997/8/343/1129/1097/141/830/",141,12,120.732848389726
"4:119","AN4","WT","female","Ectorhinal area/Layer 1","ECT1","/997/8/567/688/695/315/895/836/",895,8,612.369871402327
"4:121","AN4","WT","female","Visceral area, layer 6a","VISC6a","/997/8/567/688/695/315/677/857/",677,9,124.402178420369
"4:122","AN4","WT","female","Supplemental somatosensory area, layer 6a","SSs6a","/997/8/567/688/695/315/453/378/862/",378,39,178.25556363038
"4:123","AN4","WT","female","Supplemental somatosensory area, layer 1","SSs1","/997/8/567/688/695/315/453/378/873/",378,107,1180.22082262494
"4:124","AN4","WT","female","amygdala capsule","amc","/997/1009/991/768/884/",768,13,931.832843523762
"4:125","AN4","WT","female","Perirhinal area, layer 2/3","PERI2/3","/997/8/567/688/695/315/922/888/",922,36,1406.63462665573
"4:127","AN4","WT","female","Visceral area, layer 1","VISC1","/997/8/567/688/695/315/677/897/",677,42,895.312400076741
"4:128","AN4","WT","female","Retrosplenial area, lateral agranular part, layer 6a","RSPagl6a","/997/8/567/688/695/315/254/894/906/",894,23,615.351686866255
"4:129","AN4","WT","female","Entorhinal area, lateral part","ENTl","/997/8/567/688/695/1089/822/909/918/",909,3,636.942675159236
"4:130","AN4","WT","female","cingulum bundle","cing","/997/1009/991/768/940/",768,19,226.271287364535
"4:131","AN4","WT","female","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,17,168.861870989531
"4:132","AN4","WT","female","Ventral auditory area, layer 1","AUDv1","/997/8/567/688/695/315/247/1018/959/",1018,42,1508.24146227601
"4:133","AN4","WT","female","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,1464,1948.97259590103
"4:134","AN4","WT","female","Retrosplenial area, lateral agranular part, layer 2/3","RSPagl2/3","/997/8/567/688/695/315/254/894/965/",894,93,2952.75590551181
"4:135","AN4","WT","female","Endopiriform nucleus, ventral part","EPv","/997/8/567/688/703/942/966/",942,26,632.541845075905
"4:136","AN4","WT","female","Primary somatosensory area, barrel field, layer 1","SSp-bfd1","/997/8/567/688/695/315/453/322/329/981/",329,93,1148.00641896062
"4:137","AN4","WT","female","Fasciola cinerea","FC","/997/8/567/688/695/1089/1080/982/",1080,47,1706.29878380831
"4:139","AN4","WT","female","Ventral auditory area, layer 4","AUDv4","/997/8/567/688/695/315/247/1018/990/",1018,35,1604.98922364378
"4:140","AN4","WT","female","Primary somatosensory area, trunk, layer 1","SSp-tr1","/997/8/567/688/695/315/453/322/361/1006/",361,4,1150.74798619102
"4:141","AN4","WT","female","fiber tracts","fiber tracts","/997/1009/",997,124,603.950028005747
"4:142","AN4","WT","female","Visceral area, layer 4","VISC4","/997/8/567/688/695/315/677/1010/",677,12,521.240552514986
"4:143","AN4","WT","female","Posterior complex of the thalamus","PO","/997/8/343/1129/549/856/138/1020/",138,3,12.7011545349472
"4:144","AN4","WT","female","Globus pallidus, external segment","GPe","/997/8/567/623/803/818/1022/",818,37,276.604492954061
"4:145","AN4","WT","female","Ventral auditory area, layer 5","AUDv5","/997/8/567/688/695/315/247/1018/1023/",1018,35,629.745582784555
"4:146","AN4","WT","female","Globus pallidus, internal segment","GPi","/997/8/567/623/803/818/1031/",818,20,189.501610763692
"4:147","AN4","WT","female","Supplemental somatosensory area, layer 4","SSs4","/997/8/567/688/695/315/453/378/1035/",378,158,1300.09051263063
"4:148","AN4","WT","female","Primary somatosensory area, barrel field, layer 6a","SSp-bfd6a","/997/8/567/688/695/315/453/322/329/1038/",329,50,216.650923366235
"4:149","AN4","WT","female","Anteromedial visual area, layer 6a","VISam6a","/997/8/567/688/695/315/669/394/1046/",394,9,388.115054551727
"4:150","AN4","WT","female","Primary somatosensory area, barrel field, layer 4","SSp-bfd4","/997/8/567/688/695/315/453/322/329/1047/",329,135,712.735796759428
"4:151","AN4","WT","female","Visceral area, layer 5","VISC5","/997/8/567/688/695/315/677/1058/",677,27,257.751641973423
"4:152","AN4","WT","female","Primary somatosensory area, barrel field, layer 6b","SSp-bfd6b","/997/8/567/688/695/315/453/322/329/1062/",329,10,355.416548194484
"4:153","AN4","WT","female","Anteromedial visual area, layer 2/3","VISam2/3","/997/8/567/688/695/315/669/394/1066/",394,97,2816.24713294428
"4:154","AN4","WT","female","Primary somatosensory area, barrel field, layer 5","SSp-bfd5","/997/8/567/688/695/315/453/322/329/1070/",329,107,488.897011788358
"4:155","AN4","WT","female","Primary somatosensory area, trunk, layer 4","SSp-tr4","/997/8/567/688/695/315/453/322/361/1086/",361,5,398.342893562779
"4:156","AN4","WT","female","Supplemental somatosensory area, layer 5","SSs5","/997/8/567/688/695/315/453/378/1090/",378,185,628.031951549881
"4:157","AN4","WT","female","external medullary lamina of the thalamus","em","/997/1009/983/896/1092/",896,31,1427.71611476995
"4:158","AN4","WT","female","Hypothalamus","HY","/997/8/343/1129/1097/",1129,210,721.763577747685
"4:159","AN4","WT","female","Intercalated amygdala nucleus","IA","/997/8/567/623/477/278/1105/",278,26,813.77151799687
"4:160","AN4","WT","female","Visceral area, layer 2/3","VISC2/3","/997/8/567/688/695/315/677/1106/",677,304,3886.07659661502
"4:161","AN4","WT","female","Primary somatosensory area, trunk, layer 5","SSp-tr5","/997/8/567/688/695/315/453/322/361/1111/",361,34,1024.96081032196
"4:162","AN4","WT","female","Temporal association areas, layer 2/3","TEa2/3","/997/8/567/688/695/315/541/1127/",541,88,2526.33996497574
"4:163","AN4","WT","female","Nucleus of the lateral olfactory tract, layer 3","NLOT3","/997/8/567/688/695/698/619/1139/",619,103,3488.21457599567
"4:164","AN4","WT","female","Dentate gyrus, molecular layer","DG-mo","/997/8/567/688/695/1089/1080/726/10703/",726,62,202.194132456724
"4:165","AN4","WT","female","Dentate gyrus, polymorph layer","DG-po","/997/8/567/688/695/1089/1080/726/10704/",726,48,964.513925169795
"4:166","AN4","WT","female","Rostrolateral area, layer 6b","VISrl6b","/997/8/567/688/695/315/22/417/312782624/",417,29,462.195588422797
"5:1","AN5","WT","female","internal capsule","int","/997/1009/983/784/6/",784,132,503.273182020947
"5:3","AN5","WT","female","Primary somatosensory area, trunk, layer 6a","SSp-tr6a","/997/8/567/688/695/315/453/322/361/9/",361,59,1425.22405005194
"5:6","AN5","WT","female","ventricular systems","VS","/997/73/",997,21,1681.61434977578
"5:7","AN5","WT","female","lateral ventricle","VL","/997/73/81/",73,60,1049.85039631852
"5:8","AN5","WT","female","Temporal association areas, layer 1","TEa1","/997/8/567/688/695/315/541/97/",541,73,2601.93897918449
"5:10","AN5","WT","female","Periventricular hypothalamic nucleus, intermediate part","PVi","/997/8/343/1129/1097/157/118/",157,17,974.602992604483
"5:11","AN5","WT","female","Agranular insular area, posterior part, layer 1","AIp1","/997/8/567/688/695/315/95/111/120/",111,38,1042.4096121139
"5:12","AN5","WT","female","optic tract","opt","/997/1009/967/848/125/",848,96,1460.29814420444
"5:13","AN5","WT","female","third ventricle","V3","/997/73/129/",73,79,1126.41514814498
"5:14","AN5","WT","female","Lateral amygdala nucleus","LA","/997/8/567/688/703/131/",703,26,415.926796883748
"5:15","AN5","WT","female","Paraventricular nucleus of the thalamus","PVT","/997/8/343/1129/549/856/571/149/",571,11,287.671949369737
"5:16","AN5","WT","female","Lateral dorsal nucleus of thalamus","LD","/997/8/343/1129/549/856/239/155/",239,8,36.2964878610933
"5:17","AN5","WT","female","Dorsal auditory area, layer 6a","AUDd6a","/997/8/567/688/695/315/247/1011/156/",1011,4,552.028705492686
"5:18","AN5","WT","female","Agranular insular area, posterior part, layer 2/3","AIp2/3","/997/8/567/688/695/315/95/111/163/",111,108,1603.15881663129
"5:20","AN5","WT","female","Retrochiasmatic cortex","RCH","/997/8/343/1129/1097/290/173/",290,18,491.83015465326
"5:21","AN5","WT","female","Ventral part of the lateral geniculate complex","LGv","/997/8/343/1129/549/856/1014/178/",1014,10,999.900009999
"5:23","AN5","WT","female","Lateral habenula","LH","/997/8/343/1129/549/856/958/186/",958,6,124.615768048517
"5:24","AN5","WT","female","Lateral hypothalamic cortex","LHA","/997/8/343/1129/1097/290/194/",290,135,341.192556442095
"5:25","AN5","WT","female","Primary somatosensory area, barrel field, layer 2/3","SSp-bfd2/3","/997/8/567/688/695/315/453/322/329/201/",329,544,2809.39494722056
"5:26","AN5","WT","female","Lateral posterior nucleus of the thalamus","LP","/997/8/343/1129/549/856/138/218/",138,28,387.516434848799
"5:27","AN5","WT","female","Arcuate hypothalamic nucleus","ARH","/997/8/343/1129/1097/157/223/",157,49,1500.58185827157
"5:28","AN5","WT","female","Temporal association areas, layer 4","TEa4","/997/8/567/688/695/315/541/234/",541,3,516.884906960717
"5:29","AN5","WT","female","Primary auditory area, layer 2/3","AUDp2/3","/997/8/567/688/695/315/247/1002/251/",1002,25,2941.17647058824
"5:30","AN5","WT","female","Dorsal auditory area, layer 5","AUDd5","/997/8/567/688/695/315/247/1011/252/",1011,8,557.530141473273
"5:31","AN5","WT","female","Nucleus of the lateral olfactory tract, molecular layer","NLOT1","/997/8/567/688/695/698/619/260/",619,11,1072.96137339056
"5:32","AN5","WT","female","Reticular nucleus of the thalamus","RT","/997/8/343/1129/549/856/262/",856,128,854.512560667054
"5:33","AN5","WT","female","Retrosplenial area, dorsal part, layer 6a","RSPd6a","/997/8/567/688/695/315/254/879/274/",879,49,1165.44572352773
"5:34","AN5","WT","female","Striatum-like amygdala nuclei","sAMY","/997/8/567/623/477/278/",477,3,176.40832647301
"5:37","AN5","WT","female","Temporal association areas, layer 5","TEa5","/997/8/567/688/695/315/541/289/",541,14,909.208988180283
"5:38","AN5","WT","female","Bed nucleus of the accessory olfactory tract","BA","/997/8/567/623/477/278/292/",278,5,319.019970650163
"5:39","AN5","WT","female","stria terminalis","st","/997/1009/991/768/301/",768,29,605.377421509686
"5:40","AN5","WT","female","Basolateral amygdala nucleus, anterior part","BLAa","/997/8/567/688/703/295/303/",295,125,1028.80658436214
"5:41","AN5","WT","female","Basolateral amygdala nucleus, posterior part","BLAp","/997/8/567/688/703/295/311/",295,44,1632.22910561264
"5:42","AN5","WT","female","Agranular insular area, posterior part, layer 6a","AIp6a","/997/8/567/688/695/315/95/111/314/",111,34,1042.11365168884
"5:43","AN5","WT","female","Basomedial amygdala ","BMA","/997/8/567/688/703/319/",703,32,256.385603948338
"5:45","AN5","WT","female","Substantia innominata","SI","/997/8/567/623/803/835/342/",835,5,124.483393915252
"5:46","AN5","WT","female","Agranular insular area, posterior part, layer 5","AIp5","/997/8/567/688/695/315/95/111/344/",111,70,1323.0763415049
"5:48","AN5","WT","female","Mediodorsal nucleus of thalamus","MD","/997/8/343/1129/549/856/444/362/",444,28,128.983517749053
"5:50","AN5","WT","female","CA1","CA1","/997/8/567/688/695/1089/1080/375/382/",375,315,925.471623277227
"5:52","AN5","WT","female","Anteromedial visual area, layer 4","VISam4","/997/8/567/688/695/315/669/394/401/",394,7,5061.46059291396
"5:53","AN5","WT","female","Medial amygdala nucleus","MEA","/997/8/567/623/477/278/403/",278,38,159.001803415191
"5:55","AN5","WT","female","CA2","CA2","/997/8/567/688/695/1089/1080/375/423/",375,74,726.594334527959
"5:56","AN5","WT","female","Ectorhinal area/Layer 2/3","ECT2/3","/997/8/567/688/695/315/895/427/",895,27,2398.08153477218
"5:57","AN5","WT","female","Retrosplenial area, ventral part, layer 2/3","RSPv2/3","/997/8/567/688/695/315/254/886/430/",886,100,1436.36885952313
"5:58","AN5","WT","female","Anteromedial visual area, layer 5","VISam5","/997/8/567/688/695/315/669/394/433/",394,8,1700.31880977683
"5:59","AN5","WT","female","Retrosplenial area, dorsal part, layer 2/3","RSPd2/3","/997/8/567/688/695/315/254/879/434/",879,213,2845.46328951587
"5:61","AN5","WT","female","Retrosplenial area, dorsal part, layer 1","RSPd1","/997/8/567/688/695/315/254/879/442/",879,58,1378.85127424876
"5:62","AN5","WT","female","dorsal hippocampal commissure","dhc","/997/1009/991/768/1099/618/443/",618,6,209.059233449477
"5:64","AN5","WT","female","Basolateral amygdala nucleus, ventral part","BLAv","/997/8/567/688/703/295/451/",295,10,527.871621621622
"5:66","AN5","WT","female","CA3","CA3","/997/8/567/688/695/1089/1080/375/463/",375,259,1067.49978361491
"5:67","AN5","WT","female","alveus","alv","/997/1009/991/768/1099/466/",1099,76,2068.02721088435
"5:68","AN5","WT","female","Striatum","STR","/997/8/567/623/477/",623,63,641.110443994423
"5:70","AN5","WT","female","Medial habenula","MH","/997/8/343/1129/549/856/958/483/",958,31,644.584450959599
"5:72","AN5","WT","female","Ventral auditory area, layer 6a","AUDv6a","/997/8/567/688/695/315/247/1018/520/",1018,7,780.379041248606
"5:73","AN5","WT","female","Dorsal auditory area, layer 1","AUDd1","/997/8/567/688/695/315/247/1011/527/",1011,46,2382.55554980059
"5:74","AN5","WT","female","Central amygdala ","CEA","/997/8/567/623/477/278/536/",278,18,91.5108440350181
"5:75","AN5","WT","female","Perirhinal area, layer 1","PERI1","/997/8/567/688/695/315/922/540/",922,17,1288.26917247651
"5:76","AN5","WT","female","Retrosplenial area, ventral part, layer 1","RSPv1","/997/8/567/688/695/315/254/886/542/",886,20,377.572210685294
"5:77","AN5","WT","female","Thalamus","TH","/997/8/343/1129/549/",1129,34,95.2503683948072
"5:78","AN5","WT","female","Central lateral nucleus of the thalamus","CL","/997/8/343/1129/549/856/51/575/",51,7,177.633415383054
"5:80","AN5","WT","female","Claustrum","CLA","/997/8/567/688/703/583/",703,13,885.799945489234
"5:81","AN5","WT","female","Retrosplenial area, ventral part, layer 6a","RSPv6a","/997/8/567/688/695/315/254/886/590/",886,49,1712.92735789694
"5:84","AN5","WT","female","Dorsal auditory area, layer 2/3","AUDd2/3","/997/8/567/688/695/315/247/1011/600/",1011,104,4590.39548022599
"5:85","AN5","WT","female","fimbria","fi","/997/1009/991/768/1099/603/",1099,64,589.791084939132
"5:86","AN5","WT","female","Retrosplenial area, dorsal part, layer 5","RSPd5","/997/8/567/688/695/315/254/879/610/",879,87,1077.19928186715
"5:87","AN5","WT","female","habenular commissure","hbc","/997/1009/991/824/1083/611/",1083,5,1439.67751223726
"5:88","AN5","WT","female","Tuberal nucleus","TU","/997/8/343/1129/1097/290/614/",290,135,1504.37941563217
